label_id,label_name,img_name,xmin,ymin,xmax,ymax
id_03,spoof,fake_3_1085_jpg.rf.54153d9ad544dedab46df38f2c3d901f.jpg,227,131,404,382
id_03,spoof,fake_3_1085_jpg.rf.7815cb1698de22dd9293c797a0264d84.jpg,254,147,431,398
id_03,spoof,fake_3_1085_jpg.rf.d70e9007a17994ce66337da18157ab2c.jpg,231,115,408,366
id_03,spoof,fake_3_1090_jpg.rf.ce7eb138dd48a419ac27de64af8d82c3.jpg,258,151,430,394
id_03,spoof,fake_3_1095_jpg.rf.d9e7ac42092b2093d7527b6684e2b09c.jpg,257,147,430,393
id_03,spoof,fake_3_1100_jpg.rf.6f2e6a3e2b2afc88c199efca3993adea.jpg,244,139,432,406
id_03,spoof,fake_3_1100_jpg.rf.79ba40584b83c37ea31258c0bff5f96c.jpg,243,138,431,405
id_03,spoof,fake_3_1100_jpg.rf.85e83b35bcbb68acadbc767243bf9fcb.jpg,235,132,423,399
id_03,spoof,fake_3_1105_jpg.rf.805164cd420d69d7020237fe0398f36f.jpg,249,143,421,387
id_03,spoof,fake_3_1105_jpg.rf.98b78cfdcb3ae9990bf1de58cdb7b1cb.jpg,253,148,425,392
id_03,spoof,fake_3_1105_jpg.rf.ed2d1daddb98f24605ee5c4d02a2643b.jpg,254,148,426,392
id_03,spoof,fake_3_111_jpg.rf.2259257cdc84eb2d6d19607fbddd1613.jpg,296,167,418,339
id_03,spoof,fake_3_111_jpg.rf.47e0b14484506be941367e2746be6cca.jpg,272,161,394,333
id_03,spoof,fake_3_111_jpg.rf.54e1f57e36063ed6fd7fa2a4a2a40b81.jpg,284,161,406,333
id_03,spoof,fake_3_172_jpg.rf.311b20af808da4da290acf5d7fdc68a2.jpg,230,104,368,300
id_03,spoof,fake_3_172_jpg.rf.59451b61f5905c38c8eee05aabc7dea8.jpg,254,143,392,339
id_03,spoof,fake_3_172_jpg.rf.5ccb4736379a8c58bb9a690a9348c1f0.jpg,239,105,377,301
id_03,spoof,fake_3_373_jpg.rf.20371a4dea9e7057a1724c979de98289.jpg,297,170,415,337
id_03,spoof,fake_3_373_jpg.rf.3a7b0192212b3a77c660a8651009d0fd.jpg,278,146,396,313
id_03,spoof,fake_3_373_jpg.rf.d35a80f0664db5562930f5c8489e5c45.jpg,294,163,412,330
id_03,spoof,fake_3_378_jpg.rf.04c3f7f89cd7adbba533e5a8d4d92551.jpg,295,172,413,339
id_03,spoof,fake_3_383_jpg.rf.0f14b5feff06295de4be6b420f4d9246.jpg,289,160,416,340
id_03,spoof,fake_3_383_jpg.rf.3ff552b078613137cc23eb17669a9772.jpg,285,144,412,324
id_03,spoof,fake_3_383_jpg.rf.94a5829e7d46e55fdde13124e8224157.jpg,286,158,413,338
id_03,spoof,fake_3_420_jpg.rf.87abeb019296f0c3dc8bdb75391e4926.jpg,267,133,423,355
id_03,spoof,fake_3_453_jpg.rf.36489ab96899855015a4889fa3321a08.jpg,287,160,413,339
id_03,spoof,fake_3_453_jpg.rf.a975b8dc338bd3efd093d677604839e8.jpg,297,166,423,345
id_03,spoof,fake_3_453_jpg.rf.b2d3a7c8da07e6c315dea5882de553e7.jpg,285,149,411,328
id_03,spoof,fake_3_458_jpg.rf.810cd785e6e431a0022703f000269999.jpg,300,167,424,343
id_03,spoof,fake_3_471_jpg.rf.6f34ae25157daa1a310e4e0e51356839.jpg,289,161,414,339
id_03,spoof,fake_3_471_jpg.rf.99127113614046ed90f2e525ea05c423.jpg,303,167,428,345
id_03,spoof,fake_3_471_jpg.rf.d325e18ed166cebddb73fbbae7964aef.jpg,288,160,413,338
id_03,spoof,fake_3_480_jpg.rf.46f925ffdda539ca54af7244a5b4516e.jpg,299,163,428,347
id_03,spoof,fake_3_569_jpg.rf.44051ee3b705a462bcc04ac1189ba8d3.jpg,247,124,391,329
id_03,spoof,fake_3_569_jpg.rf.445c6f4a04915b479ea560160fb8335b.jpg,282,136,426,341
id_03,spoof,fake_3_569_jpg.rf.f58199dfd59dd8a7669a9b298aadf7ad.jpg,298,152,442,357
id_03,spoof,fake_3_574_jpg.rf.2c2d7700f18579485dcdc6922f8427e9.jpg,266,135,416,347
id_03,spoof,fake_3_574_jpg.rf.6090ff987eb92ccfa3737a73e1a7cbdd.jpg,261,110,411,322
id_03,spoof,fake_3_574_jpg.rf.90d98ca20a7a2c0d612f9ab2909d3d9c.jpg,294,147,444,359
id_03,spoof,fake_3_603_jpg.rf.1e068b3393eaaec588cdceed1abcedb4.jpg,285,154,426,354
id_03,spoof,fake_3_603_jpg.rf.7aee8f98999a97112365deb1f92eb39f.jpg,226,122,367,322
id_03,spoof,fake_3_603_jpg.rf.a773b38cb2806d91c6440a9a7505e7a7.jpg,284,137,425,337
id_03,spoof,fake_3_608_jpg.rf.b049a6130c693967fe601879faa83302.jpg,285,156,426,356
id_03,spoof,fake_3_608_jpg.rf.c60b2f659e390cdbc0f959f8bd8f285e.jpg,272,141,413,341
id_03,spoof,fake_3_608_jpg.rf.f4829743e88aa919de4d037b5124ec5b.jpg,281,136,422,336
id_03,spoof,fake_3_613_jpg.rf.136905eb09ced4967544b706fabdfcb5.jpg,280,151,422,353
id_03,spoof,fake_3_613_jpg.rf.eef818607ac42e049489d503f669f856.jpg,282,138,424,340
id_03,spoof,fake_3_613_jpg.rf.fd7d31de1dc9eb371465b3b15dfc7d6f.jpg,283,154,425,356
id_03,spoof,fake_3_618_jpg.rf.728cfe3b21229ab7077de211646dbebe.jpg,283,151,418,343
id_03,spoof,fake_3_618_jpg.rf.76d1da01cabe760325f49460990e7f90.jpg,286,158,421,350
id_03,spoof,fake_3_618_jpg.rf.fefa407930ea4fae159e83f2915065cc.jpg,286,158,421,350
id_03,spoof,fake_3_623_jpg.rf.0f828962b06c58c7aa232e485906c6b6.jpg,284,158,418,348
id_03,spoof,fake_3_623_jpg.rf.13a0380b667c799d45d15f8ae3f9bd33.jpg,284,158,418,348
id_03,spoof,fake_3_623_jpg.rf.beee1e0ad55b6a453ea2e0fc426d238d.jpg,239,129,373,319
id_03,spoof,fake_3_632_jpg.rf.0804296fbd2b7600a6b1f4a2c71baf60.jpg,284,142,421,336
id_03,spoof,fake_3_632_jpg.rf.499d6137a30b00af72ffac5348642aaf.jpg,234,109,371,303
id_03,spoof,fake_3_632_jpg.rf.6ad0c47a89e46fb3c67a03b330d1ac4f.jpg,286,157,423,351
id_03,spoof,fake_3_637_jpg.rf.0f9f43d3e43843c53b9c8a5247c72ab9.jpg,254,155,390,348
id_03,spoof,fake_3_637_jpg.rf.650cfcac0f3f5f2934636855f2748fc9.jpg,263,130,399,323
id_03,spoof,fake_3_637_jpg.rf.f60af17138eddc653451836dc053db36.jpg,287,159,423,352
id_03,spoof,fake_3_658_jpg.rf.2a6c852e1ebff6312965ee3fd807888b.jpg,280,146,425,352
id_03,spoof,fake_3_658_jpg.rf.e94a6e1754874efbbb50c5a6a243a47f.jpg,296,150,441,356
id_03,spoof,fake_3_658_jpg.rf.fe168f66e56f6583ac9f652bc10d1a00.jpg,267,118,412,324
id_03,spoof,fake_3_683_jpg.rf.e75024453b077077ef818377e7a31810.jpg,303,121,429,300
id_03,spoof,fake_3_683_jpg.rf.e8d1096f0f2dcc4ad9752d93905ab9d6.jpg,287,147,413,326
id_03,spoof,fake_3_683_jpg.rf.fe9eceb043630e38aa1d54e506eb9ca6.jpg,311,169,437,348
id_03,spoof,fake_3_688_jpg.rf.35fc6a11b583b7f01929e586d868e23a.jpg,302,164,436,354
id_03,spoof,fake_3_688_jpg.rf.379807231a19d8b437c9dc97b79fe9bf.jpg,257,135,391,325
id_03,spoof,fake_3_688_jpg.rf.b7fed171a79ba187e652d4718c626259.jpg,274,152,408,342
id_03,spoof,fake_3_68_jpg.rf.166d46b18ca86c8388c29a6d1b0247c3.jpg,272,155,394,327
id_03,spoof,fake_3_68_jpg.rf.4ace63e83169c70d32f7c7c36f0899fc.jpg,277,151,399,323
id_03,spoof,fake_3_68_jpg.rf.dfa916990ab79d4e118e278724ddcc48.jpg,297,156,419,328
id_03,spoof,fake_3_693_jpg.rf.4f52dc3379277bdab63855a5cac10818.jpg,303,170,427,346
id_03,spoof,fake_3_693_jpg.rf.679dacef421aaf0e32a968b3dc9c2ff3.jpg,303,170,427,346
id_03,spoof,fake_3_693_jpg.rf.c1bf46524b02d18cedb3c0ed081d38ca.jpg,298,120,422,296
id_03,spoof,fake_3_698_jpg.rf.0b61d2c088c3a85f3c281374d9458e5b.jpg,304,172,427,347
id_03,spoof,fake_3_703_jpg.rf.5f5521d2cb3549ad968e3fc0684753ff.jpg,282,151,405,326
id_03,spoof,fake_3_703_jpg.rf.705661c1817b798ba6d2eb4747049c6f.jpg,302,169,425,344
id_03,spoof,fake_3_703_jpg.rf.9650f1beaf22bb063ac8a1f85f600972.jpg,287,141,410,316
id_03,spoof,fake_3_708_jpg.rf.1fdc0829a26eef09ba47524f4c135ab2.jpg,284,152,404,322
id_03,spoof,fake_3_708_jpg.rf.a70fa4f5a007128a55c396b93c7ad391.jpg,299,173,419,343
id_03,spoof,fake_3_708_jpg.rf.cea8598865edcdfb370c84b6ba5d825b.jpg,289,155,409,325
id_03,spoof,fake_3_713_jpg.rf.46f76be3cad5f080401ec45a56f64932.jpg,286,148,409,322
id_03,spoof,fake_3_713_jpg.rf.9f129aa6bb4a88d6bc7f908e8f2b5a71.jpg,270,145,393,319
id_03,spoof,fake_3_713_jpg.rf.ef6b3965756f3b3ae438864a414a234c.jpg,299,166,422,340
id_03,spoof,fake_3_718_jpg.rf.f93b2fece462b30a4612e2a07127c39b.jpg,291,159,423,346
id_03,spoof,fake_3_723_jpg.rf.6a5a9c5b319d9918a4bb40665501f43a.jpg,281,142,430,353
id_03,spoof,fake_3_728_jpg.rf.5af8244848d342d6aaaa0515c15456b6.jpg,253,124,396,327
id_03,spoof,fake_3_728_jpg.rf.e487f83e7c6e93c019f0e010fdce7b9e.jpg,225,112,368,315
id_03,spoof,fake_3_728_jpg.rf.e9e9ca9c6bd58fee00e0e8ec8f1e6c3c.jpg,279,146,422,349
id_03,spoof,fake_3_733_jpg.rf.67e84a47b75b4d0bd8469dcadaf4b051.jpg,269,141,418,352
id_03,spoof,fake_3_733_jpg.rf.ae1a5cfd661156579fd4160fa2a3a3dc.jpg,256,141,405,352
id_03,spoof,fake_3_733_jpg.rf.bc13bf9373aebed17809e05733877295.jpg,271,144,420,355
id_03,spoof,fake_3_738_jpg.rf.2ba0e053997c09a2b7977aa8891193fc.jpg,270,142,419,353
id_03,spoof,fake_3_738_jpg.rf.6068f97f8e98cccc511e98595823e0a7.jpg,243,118,392,329
id_03,spoof,fake_3_738_jpg.rf.eac2a08c3d3b0dc96aeaad7269a70c90.jpg,245,131,394,342
id_03,spoof,fake_3_73_jpg.rf.89429ef99aa9d5848cf6e54cc2b7a0f2.jpg,305,160,419,322
id_03,spoof,fake_3_73_jpg.rf.a2cbb363d62ee2463c4cb3a83f525164.jpg,303,157,417,319
id_03,spoof,fake_3_73_jpg.rf.eba770874c8d1d3dffb9c2cd2e0d3d95.jpg,298,111,412,273
id_03,spoof,fake_3_743_jpg.rf.4ab25cca4123c58d93e8764e814bbc7f.jpg,246,96,401,316
id_03,spoof,fake_3_743_jpg.rf.5bc36c53e367f44bd2e62f30700fc403.jpg,264,135,419,355
id_03,spoof,fake_3_743_jpg.rf.9e9840eeaacea77f6aea4eeba45bfbfe.jpg,268,136,423,356
id_03,spoof,fake_3_748_jpg.rf.7ed10818de64a0ac85da3c5c019a67ea.jpg,267,138,422,358
id_03,spoof,fake_3_753_jpg.rf.4f5074d5b2328d67429d4e2cb456e0d2.jpg,268,145,417,356
id_03,spoof,fake_3_758_jpg.rf.1838d9e0a06ebacffc18b3b1ebda3539.jpg,257,135,410,353
id_03,spoof,fake_3_758_jpg.rf.52270d9b88190421b626c417332f1144.jpg,263,141,416,359
id_03,spoof,fake_3_758_jpg.rf.f3ffbc2e2048928ce154f19ad6d7c4e1.jpg,220,127,373,345
id_03,spoof,fake_3_763_jpg.rf.e4de7e1d83de42bbfd9bac8f90d2f407.jpg,273,156,409,349
id_03,spoof,fake_3_768_jpg.rf.d4982cbc4cabff53f35b55e90eec2e5a.jpg,272,150,413,350
id_03,spoof,fake_3_773_jpg.rf.c938e33096b991ca47213211a819efac.jpg,237,143,371,333
id_03,spoof,fake_3_773_jpg.rf.f1f9cde23e4eb82f90241375dc73b596.jpg,270,151,404,341
id_03,spoof,fake_3_773_jpg.rf.f8b1023984475fe14132f101bc41ed3a.jpg,278,159,412,349
id_03,spoof,fake_3_778_jpg.rf.52d8a262350cc9bae4c3a4ecab2df304.jpg,269,145,421,361
id_03,spoof,fake_3_783_jpg.rf.703b92876c2340405570eeeb3863ae0c.jpg,276,158,419,361
id_03,spoof,fake_3_783_jpg.rf.7e7582e06871517d9c7ec83894e2a582.jpg,256,123,399,326
id_03,spoof,fake_3_783_jpg.rf.8d52ea53be21a0cabceb033c04d6c6a4.jpg,272,157,415,360
id_03,spoof,fake_3_788_jpg.rf.382827f37a694f5d0d480804f72854aa.jpg,257,135,402,341
id_03,spoof,fake_3_788_jpg.rf.4323e5837afcd7232a8ccb07a11e273e.jpg,230,146,375,352
id_03,spoof,fake_3_788_jpg.rf.a20358602d06cf4129146a16d895fce4.jpg,274,153,419,359
id_03,spoof,fake_3_86_jpg.rf.6d39c3ee5a36e4db650cdc9a656233de.jpg,311,159,428,325
id_03,spoof,fake_3_86_jpg.rf.71acf18e5d37145aef159aadc2330cc5.jpg,303,145,420,311
id_03,spoof,fake_3_86_jpg.rf.e734f0eae72e2a87bd52c6a51330fd83.jpg,291,140,408,306
id_03,spoof,fake_3_91_jpg.rf.170e9dad12a0050f1d287c822757b090.jpg,246,138,375,321
id_03,spoof,fake_3_91_jpg.rf.34d4b827b1d2b86c4a7e9f8a5c1de02d.jpg,300,156,429,339
id_03,spoof,fake_3_91_jpg.rf.6a148fb7b419e4c582997fece7eed52e.jpg,283,136,412,319
id_03,spoof,fake_3_937_jpg.rf.6bc4a292af4161ff00d6460e0a9f7546.jpg,280,191,420,389
id_03,spoof,fake_3_942_jpg.rf.d8c6a6eb0cd944312b27e521d475fbf2.jpg,279,184,420,384
id_03,spoof,fake_3_947_jpg.rf.579d1a7cedca7a2698ef8abdbe275889.jpg,282,176,425,379
id_03,spoof,fake_3_947_jpg.rf.d7fbd7ffb3f6e484ac6e37207acadc1d.jpg,269,171,412,374
id_03,spoof,fake_3_947_jpg.rf.eb390c2952e5da8d5c2700f65ee5bada.jpg,259,168,402,371
id_03,spoof,fake_3_956_jpg.rf.22f25f6e70214a32b52d51e56bbd54ec.jpg,241,149,383,351
id_03,spoof,fake_3_956_jpg.rf.3e6901b7c27a0204499e56a9dc973044.jpg,263,163,405,365
id_03,spoof,fake_3_956_jpg.rf.8452d7a5af64d0d9ffbcd5ae376a7c15.jpg,287,172,429,374
id_03,spoof,fake_3_961_jpg.rf.07d614320e50f4dbde5e4501f6b596af.jpg,286,173,427,373
id_03,spoof,fake_3_961_jpg.rf.66fa4f2f02f86142d82be619854960c5.jpg,284,167,425,367
id_03,spoof,fake_3_961_jpg.rf.c392ee6ece2210fabb7cbdc4197a35f2.jpg,289,173,430,373
id_03,spoof,fake_3_966_jpg.rf.52a23752200eb27042e8c22f2cfd87d2.jpg,280,157,432,373
id_03,spoof,fake_3_966_jpg.rf.76005dbb4d988007c896feb74b6c38ca.jpg,234,135,386,351
id_03,spoof,fake_3_966_jpg.rf.c76571274c81725f03b53d22763d22e5.jpg,279,146,431,362
id_03,spoof,fake_3_96_jpg.rf.55445f6efbe89ecc83c194b5493d153d.jpg,290,166,397,318
id_03,spoof,fake_3_96_jpg.rf.9bb227b880bd5fba7ec677e7f1eb496c.jpg,310,172,417,324
id_03,spoof,fake_3_96_jpg.rf.cfbc5b5a74af31ffde08141f73b0d9ed.jpg,278,156,385,308
id_03,spoof,fake_3_979_jpg.rf.0fd44d95ae2429fe96c0b7be5e9908f2.jpg,282,165,423,365
id_03,spoof,fake_3_979_jpg.rf.64ef556afeab8788d47fe22247df93c5.jpg,280,164,421,364
id_03,spoof,fake_3_979_jpg.rf.b57ec9577d931290c4a1160e55ffdb5c.jpg,243,134,384,334
id_03,spoof,fake_3_984_jpg.rf.98b0c9ee16126f467928c06334a68f7d.jpg,278,160,425,369
id_04,live,real_4_101_jpg.rf.4cd75f2dbc7864515319322c7275207e.jpg,179,160,470,572
id_04,live,real_4_101_jpg.rf.5550dfbf7101868b5a6fb18d57b07a82.jpg,163,152,454,564
id_04,live,real_4_101_jpg.rf.731af720cca2814224e7ae92b0538566.jpg,185,164,476,576
id_04,live,real_4_104_jpg.rf.7b60bdc120a4db18d114111fdac7638a.jpg,167,127,456,537
id_04,live,real_4_104_jpg.rf.7d92795ea77c5e7c1ce3d9b40311535b.jpg,188,166,477,576
id_04,live,real_4_104_jpg.rf.b373dc63b1fdfd71b2a29213760e8170.jpg,182,157,471,567
id_04,live,real_4_107_jpg.rf.120ecc5afb95b19bad4d49e752e99283.jpg,154,143,443,553
id_04,live,real_4_107_jpg.rf.d3b21b781c6d0d4d74495b8b474c50ec.jpg,182,166,471,576
id_04,live,real_4_107_jpg.rf.f8d9160e4511c8509c99ddd8a3045326.jpg,188,169,477,579
id_04,live,real_4_110_jpg.rf.46a6b70cbc132d0f6486ae74678527a5.jpg,186,168,477,580
id_04,live,real_4_110_jpg.rf.8d1c2e00d7bb94e386e8593279426dfb.jpg,185,162,476,574
id_04,live,real_4_110_jpg.rf.db93e33527193e3d037567fd9d5145bb.jpg,185,149,476,561
id_04,live,real_4_113_jpg.rf.80d3a924fab47003737414d78174411b.jpg,189,172,477,581
id_04,live,real_4_113_jpg.rf.80f28d51c128b61343494a463c9ff3a9.jpg,159,155,447,564
id_04,live,real_4_113_jpg.rf.a1ba7fae52a55f35a428b377d34e4e4d.jpg,174,163,462,572
id_04,live,real_4_116_jpg.rf.1de362b0a09153f77be13c3e4358a813.jpg,190,177,475,580
id_04,live,real_4_116_jpg.rf.8c3c65daf90049d96f5cb899d3ff76d4.jpg,177,173,462,576
id_04,live,real_4_116_jpg.rf.97543156fcad98ed3b2c016a3af50bf2.jpg,179,177,464,580
id_04,live,real_4_119_jpg.rf.b42ed82de1497eff2feba2efdf341d40.jpg,190,178,475,581
id_04,live,real_4_11_jpg.rf.fd5fc8c658c36f2159c6a6c6a074cfc5.jpg,189,153,433,499
id_04,live,real_4_122_jpg.rf.54957cd7b8b81fb8b08e7c5cdec200ab.jpg,190,177,477,584
id_04,live,real_4_122_jpg.rf.b5be02accce80bdd6055fcb66665bf4b.jpg,181,171,468,578
id_04,live,real_4_122_jpg.rf.c4a6dd1e70b3b67d280d976b9fe85edf.jpg,170,140,457,547
id_04,live,real_4_125_jpg.rf.6af499b33cc113f8b1767709ef9ba965.jpg,140,175,422,575
id_04,live,real_4_125_jpg.rf.ebd44a8688942807dd54186de73a3fdc.jpg,190,181,472,581
id_04,live,real_4_125_jpg.rf.f3f9268d71de96a9cf2d90028b244335.jpg,188,170,470,570
id_04,live,real_4_128_jpg.rf.73a701bd84fae240e21ff4a856e92b07.jpg,195,185,471,577
id_04,live,real_4_131_jpg.rf.0c8e3f397366921b588068abc67e250a.jpg,197,190,469,575
id_04,live,real_4_134_jpg.rf.675ee8154025516e8837532231e94e37.jpg,139,159,415,549
id_04,live,real_4_134_jpg.rf.841d81eeb2e5db75c56af62dfedb2406.jpg,194,184,470,574
id_04,live,real_4_134_jpg.rf.b927892249ef579ab770ab695803a526.jpg,174,179,450,569
id_04,live,real_4_137_jpg.rf.eb8dc67aecd2aa6fb5f6a02a77a1e06a.jpg,195,181,468,569
id_04,live,real_4_140_jpg.rf.e8999d7dcb9b76031e151f54df6c1b0c.jpg,193,181,467,570
id_04,live,real_4_143_jpg.rf.01379093bb6a3efd32cc9666c748bda7.jpg,179,172,447,552
id_04,live,real_4_143_jpg.rf.870c2825ac2f3af55303caa251662cc3.jpg,193,181,461,561
id_04,live,real_4_143_jpg.rf.ede395247563efc88032effe8065dddb.jpg,191,181,459,561
id_04,live,real_4_146_jpg.rf.6f04a8b05feb223b7c17c34607f0940e.jpg,194,183,456,555
id_04,live,real_4_146_jpg.rf.800698f863dde713acfa8e39bddc8976.jpg,194,183,456,555
id_04,live,real_4_146_jpg.rf.fcec9fd9b7a1f5bfacabac94d7313734.jpg,174,156,436,528
id_04,live,real_4_149_jpg.rf.569ffb6fb8ac85548e549534454d40fd.jpg,189,180,449,549
id_04,live,real_4_149_jpg.rf.9c19dd548f37d616047ce102fb19770f.jpg,177,158,437,527
id_04,live,real_4_149_jpg.rf.d2af4c968abc3a0a8244447a06f52992.jpg,182,178,442,547
id_04,live,real_4_14_jpg.rf.172caf4ed094012ead3d9c0aa4552fec.jpg,191,161,432,502
id_04,live,real_4_152_jpg.rf.96cc3d83c57fa10f4bdf6adf2877a0b4.jpg,181,175,441,544
id_04,live,real_4_152_jpg.rf.c817658617c018880f746240be4cb6e1.jpg,184,163,444,532
id_04,live,real_4_152_jpg.rf.cafa28b3b5d45886df2a7a09604eaab0.jpg,184,176,444,545
id_04,live,real_4_155_jpg.rf.31749e5a43b859683718f355489f08f7.jpg,176,166,443,545
id_04,live,real_4_155_jpg.rf.ae334474ccd3d20b822901ddd081a85f.jpg,174,152,441,531
id_04,live,real_4_155_jpg.rf.c56f05d7565146590f23139e2fb8235f.jpg,171,164,438,543
id_04,live,real_4_158_jpg.rf.45f67a90da4c27d1adb33c98683ce8b8.jpg,152,151,411,518
id_04,live,real_4_158_jpg.rf.bc20bf5855fc9c77ea38be111ee1f502.jpg,176,176,435,543
id_04,live,real_4_158_jpg.rf.bc9759f66f024a6a83fbcf4155fd3978.jpg,174,174,433,541
id_04,live,real_4_161_jpg.rf.a15e05183f6588169a449eb1f391a3e9.jpg,168,169,435,547
id_04,live,real_4_164_jpg.rf.49373583ac7e9f64c8cf2f8054b24bf6.jpg,163,164,434,548
id_04,live,real_4_164_jpg.rf.823f6b324c0e42a1af16ce64d60672b6.jpg,144,155,415,539
id_04,live,real_4_164_jpg.rf.9e428c34c91801597fa57180a6e5ba42.jpg,119,144,390,528
id_04,live,real_4_167_jpg.rf.e06f2c25c6cef1719684b7ba4bec1df2.jpg,164,174,431,553
id_04,live,real_4_170_jpg.rf.14c1c8f97092b85754426d4d691e8ef1.jpg,160,170,431,554
id_04,live,real_4_170_jpg.rf.4d62ab4ea765ae68066e7a798a9a9470.jpg,112,154,383,538
id_04,live,real_4_170_jpg.rf.d276f4e7d480a6e4186741defd9f3638.jpg,158,165,429,549
id_04,live,real_4_173_jpg.rf.522055d0cdfd5df5c171c8a08e798552.jpg,163,183,426,555
id_04,live,real_4_173_jpg.rf.c008168fd5bb66a8711b3d57d10e4cd4.jpg,152,175,415,547
id_04,live,real_4_173_jpg.rf.e6550afc48225dd108d170d80bda440d.jpg,146,143,409,515
id_04,live,real_4_176_jpg.rf.047219230bcb523e4d07dee589f95c5f.jpg,104,124,375,508
id_04,live,real_4_176_jpg.rf.2abd86731509762c5c27d5441e674a50.jpg,154,168,425,552
id_04,live,real_4_176_jpg.rf.65e548c6584631678639941a667bd008.jpg,155,175,426,559
id_04,live,real_4_179_jpg.rf.9c901cfbfcb1913237a4bc1e5909080e.jpg,148,175,418,558
id_04,live,real_4_179_jpg.rf.a512f98030dfc510a2eefdd03448f98d.jpg,145,172,415,555
id_04,live,real_4_179_jpg.rf.ffd3d2cbef08f10c2c8aa72c5996f0c5.jpg,138,164,408,547
id_04,live,real_4_17_jpg.rf.28ba8db99aca5e4d79fe6f68fe5e10fd.jpg,176,131,425,483
id_04,live,real_4_17_jpg.rf.3abb53241d381381668ca7a44954ce91.jpg,187,155,436,507
id_04,live,real_4_17_jpg.rf.70936f17a020cf9a499f56fabc6f34b2.jpg,178,149,427,501
id_04,live,real_4_182_jpg.rf.f13cd02ba160b5d553b3ebf41133d320.jpg,142,184,403,554
id_04,live,real_4_185_jpg.rf.6fb000cd2179f263a7cf09be4abe4606.jpg,135,170,402,549
id_04,live,real_4_185_jpg.rf.9d7325fad1b9770e9d882fcb67e5cd47.jpg,100,143,367,522
id_04,live,real_4_185_jpg.rf.ec423a208098d61d513827c3ce236f09.jpg,141,175,408,554
id_04,live,real_4_188_jpg.rf.5bdc96aa39321cc7c376c3d83b447474.jpg,140,171,408,551
id_04,live,real_4_191_jpg.rf.b9799ca5f575edfba03ecb0459518509.jpg,141,176,402,546
id_04,live,real_4_194_jpg.rf.24d5c2aa5df58b4f7732f9beaf63c19d.jpg,141,168,406,544
id_04,live,real_4_197_jpg.rf.6e1f58ee37e37089d8d4a27a0348a703.jpg,141,173,402,543
id_04,live,real_4_197_jpg.rf.860c420d276bc75bcc416bb2c859d6f4.jpg,139,170,400,540
id_04,live,real_4_197_jpg.rf.bae8bc3092c2c4d26488aea09d89e939.jpg,129,172,390,542
id_04,live,real_4_200_jpg.rf.c941d9cf3fc209c78b35427cc6ec406f.jpg,141,174,402,543
id_04,live,real_4_203_jpg.rf.0d81921fbbe5447f24e65d2847a6b70c.jpg,140,173,400,542
id_04,live,real_4_203_jpg.rf.677145ae4cb7a2db3fbe31b8bde6c94e.jpg,139,141,399,510
id_04,live,real_4_203_jpg.rf.7ef0e73b651f1e05fb9349764cf145a3.jpg,134,129,394,498
id_04,live,real_4_206_jpg.rf.1a9adcdceb4da0b64a7de608b96c855a.jpg,138,165,399,535
id_04,live,real_4_206_jpg.rf.37ec97c011458947e59db01bc6b22e87.jpg,141,169,402,539
id_04,live,real_4_206_jpg.rf.d69eec05786a12a2f444ae5981bc3bae.jpg,135,144,396,514
id_04,live,real_4_209_jpg.rf.1398277595e28ff04578e86da4bb8584.jpg,91,122,352,492
id_04,live,real_4_209_jpg.rf.37aa1d331c42aedfca6ad58e81d438aa.jpg,112,165,373,535
id_04,live,real_4_209_jpg.rf.5936efcdb9a1910b7e655ea9392e5c44.jpg,141,168,402,538
id_04,live,real_4_20_jpg.rf.5c43008eb0eb96776ec35fe66e7f9a78.jpg,176,140,431,501
id_04,live,real_4_20_jpg.rf.72a640dfb48330209977b0c2c937b820.jpg,183,153,438,514
id_04,live,real_4_20_jpg.rf.caaf79088d0bf3c2296efcfac484466c.jpg,168,144,423,505
id_04,live,real_4_212_jpg.rf.04ea09b71fda7e9d9ed66f279fd349a1.jpg,141,167,402,537
id_04,live,real_4_215_jpg.rf.f19963ff68a1dd734ec029195cbfd89d.jpg,141,164,402,534
id_04,live,real_4_218_jpg.rf.d016d3d145fa597b23aac513ce705b56.jpg,141,166,402,536
id_04,live,real_4_221_jpg.rf.d52e5e527843198bba624f482ee00965.jpg,140,168,400,537
id_04,live,real_4_221_jpg.rf.e819aee6f8588f1e0ea576abf7d77e76.jpg,123,129,383,498
id_04,live,real_4_221_jpg.rf.f6f8955f38a99afc07c2e1c50f671f71.jpg,128,163,388,532
id_04,live,real_4_224_jpg.rf.45933ca3469c9b2657a8ec2d74700d59.jpg,122,136,385,508
id_04,live,real_4_224_jpg.rf.64768bf834bca84b06704c7a565ed67c.jpg,121,136,384,508
id_04,live,real_4_224_jpg.rf.d31073d0de8b00deef3533bef52701d2.jpg,141,161,404,533
id_04,live,real_4_227_jpg.rf.ee1753e66bdda5c8521368017954ffe3.jpg,140,151,408,531
id_04,live,real_4_233_jpg.rf.20047948b4d04a15e961a0dd5c27f9c3.jpg,141,155,404,527
id_04,live,real_4_236_jpg.rf.52ac05fa9d9013614520c07344a6fe92.jpg,140,144,412,529
id_04,live,real_4_236_jpg.rf.582197476fa377cc925049522d79b7a2.jpg,121,95,393,480
id_04,live,real_4_236_jpg.rf.96b61b629cd08711874d26ca343d2e8c.jpg,132,128,404,513
