label,Facelandmark_pts,Head_yaw,Head_pitch,Head_roll
11533.pts,68,None,None,None
11534.pts,68,None,None,None
11535.pts,68,None,None,None
11536.pts,68,None,None,None
11537.pts,68,None,None,None
11538.pts,68,None,None,None
11539.pts,68,None,None,None
1154.pts,68,None,None,None
11540.pts,68,None,None,None
11541.pts,68,None,None,None
11542.pts,68,None,None,None
11543.pts,68,None,None,None
11544.pts,68,None,None,None
11545.pts,68,None,None,None
11546.pts,68,None,None,None
11547.pts,68,None,None,None
11548.pts,68,None,None,None
11549.pts,68,None,None,None
1155.pts,68,None,None,None
11550.pts,68,None,None,None
11551.pts,68,None,None,None
11552.pts,68,None,None,None
11553.pts,68,None,None,None
11554.pts,68,None,None,None
11555.pts,68,None,None,None
11556.pts,68,None,None,None
11557.pts,68,None,None,None
11558.pts,68,None,None,None
11559.pts,68,None,None,None
1156.pts,68,None,None,None
11560.pts,68,None,None,None
11561.pts,68,None,None,None
11562.pts,68,None,None,None
11563.pts,68,None,None,None
11564.pts,68,None,None,None
11565.pts,68,None,None,None
11566.pts,68,None,None,None
11567.pts,68,None,None,None
11568.pts,68,None,None,None
11569.pts,68,None,None,None
1157.pts,68,None,None,None
11570.pts,68,None,None,None
11571.pts,68,None,None,None
11572.pts,68,None,None,None
11573.pts,68,None,None,None
11574.pts,68,None,None,None
11575.pts,68,None,None,None
11576.pts,68,None,None,None
11577.pts,68,None,None,None
11578.pts,68,None,None,None
11579.pts,68,None,None,None
1158.pts,68,None,None,None
11580.pts,68,None,None,None
11581.pts,68,None,None,None
11582.pts,68,None,None,None
11583.pts,68,None,None,None
11584.pts,68,None,None,None
11585.pts,68,None,None,None
11586.pts,68,None,None,None
11587.pts,68,None,None,None
11588.pts,68,None,None,None
11589.pts,68,None,None,None
1159.pts,68,None,None,None
11590.pts,68,None,None,None
11591.pts,68,None,None,None
11593.pts,68,None,None,None
11594.pts,68,None,None,None
11595.pts,68,None,None,None
11596.pts,68,None,None,None
11597.pts,68,None,None,None
11598.pts,68,None,None,None
11599.pts,68,None,None,None
116.pts,68,None,None,None
1160.pts,68,None,None,None
11600.pts,68,None,None,None
11601.pts,68,None,None,None
11602.pts,68,None,None,None
11603.pts,68,None,None,None
11604.pts,68,None,None,None
11605.pts,68,None,None,None
11606.pts,68,None,None,None
11607.pts,68,None,None,None
11608.pts,68,None,None,None
11609.pts,68,None,None,None
1161.pts,68,None,None,None
11610.pts,68,None,None,None
11611.pts,68,None,None,None
11612.pts,68,None,None,None
11613.pts,68,None,None,None
11614.pts,68,None,None,None
11615.pts,68,None,None,None
11616.pts,68,None,None,None
11617.pts,68,None,None,None
11618.pts,68,None,None,None
11619.pts,68,None,None,None
1162.pts,68,None,None,None
11620.pts,68,None,None,None
11621.pts,68,None,None,None
11622.pts,68,None,None,None
11623.pts,68,None,None,None
11624.pts,68,None,None,None
11625.pts,68,None,None,None
11626.pts,68,None,None,None
11627.pts,68,None,None,None
11628.pts,68,None,None,None
11629.pts,68,None,None,None
1163.pts,68,None,None,None
11630.pts,68,None,None,None
11631.pts,68,None,None,None
11632.pts,68,None,None,None
11633.pts,68,None,None,None
11634.pts,68,None,None,None
11635.pts,68,None,None,None
11637.pts,68,None,None,None
11638.pts,68,None,None,None
11639.pts,68,None,None,None
1164.pts,68,None,None,None
11640.pts,68,None,None,None
11641.pts,68,None,None,None
11642.pts,68,None,None,None
11643.pts,68,None,None,None
11644.pts,68,None,None,None
11645.pts,68,None,None,None
11646.pts,68,None,None,None
11647.pts,68,None,None,None
11648.pts,68,None,None,None
11649.pts,68,None,None,None
11651.pts,68,None,None,None
11652.pts,68,None,None,None
11653.pts,68,None,None,None
11654.pts,68,None,None,None
11655.pts,68,None,None,None
11656.pts,68,None,None,None
11657.pts,68,None,None,None
11658.pts,68,None,None,None
11659.pts,68,None,None,None
11660.pts,68,None,None,None
11661.pts,68,None,None,None
11663.pts,68,None,None,None
11664.pts,68,None,None,None
11665.pts,68,None,None,None
11667.pts,68,None,None,None
11668.pts,68,None,None,None
11669.pts,68,None,None,None
1167.pts,68,None,None,None
11670.pts,68,None,None,None
11671.pts,68,None,None,None
11673.pts,68,None,None,None
11674.pts,68,None,None,None
11675.pts,68,None,None,None
11676.pts,68,None,None,None
11677.pts,68,None,None,None
11678.pts,68,None,None,None
11679.pts,68,None,None,None
1168.pts,68,None,None,None
11680.pts,68,None,None,None
11681.pts,68,None,None,None
11682.pts,68,None,None,None
11683.pts,68,None,None,None
11684.pts,68,None,None,None
11685.pts,68,None,None,None
11686.pts,68,None,None,None
11687.pts,68,None,None,None
11688.pts,68,None,None,None
11689.pts,68,None,None,None
1169.pts,68,None,None,None
11690.pts,68,None,None,None
11691.pts,68,None,None,None
11692.pts,68,None,None,None
11693.pts,68,None,None,None
11694.pts,68,None,None,None
11695.pts,68,None,None,None
11696.pts,68,None,None,None
11697.pts,68,None,None,None
11698.pts,68,None,None,None
11699.pts,68,None,None,None
117.pts,68,None,None,None
1170.pts,68,None,None,None
11700.pts,68,None,None,None
11702.pts,68,None,None,None
11703.pts,68,None,None,None
11704.pts,68,None,None,None
11705.pts,68,None,None,None
11706.pts,68,None,None,None
11707.pts,68,None,None,None
11708.pts,68,None,None,None
11709.pts,68,None,None,None
1171.pts,68,None,None,None
11710.pts,68,None,None,None
11711.pts,68,None,None,None
11712.pts,68,None,None,None
11713.pts,68,None,None,None
11714.pts,68,None,None,None
11715.pts,68,None,None,None
11716.pts,68,None,None,None
11717.pts,68,None,None,None
11718.pts,68,None,None,None
11719.pts,68,None,None,None
1172.pts,68,None,None,None
11720.pts,68,None,None,None
11721.pts,68,None,None,None
11722.pts,68,None,None,None
11723.pts,68,None,None,None
11724.pts,68,None,None,None
11725.pts,68,None,None,None
11726.pts,68,None,None,None
11727.pts,68,None,None,None
11728.pts,68,None,None,None
11729.pts,68,None,None,None
1173.pts,68,None,None,None
11730.pts,68,None,None,None
11731.pts,68,None,None,None
11732.pts,68,None,None,None
11733.pts,68,None,None,None
11734.pts,68,None,None,None
11735.pts,68,None,None,None
11736.pts,68,None,None,None
11737.pts,68,None,None,None
11738.pts,68,None,None,None
11739.pts,68,None,None,None
1174.pts,68,None,None,None
11740.pts,68,None,None,None
11741.pts,68,None,None,None
11742.pts,68,None,None,None
11743.pts,68,None,None,None
11744.pts,68,None,None,None
11745.pts,68,None,None,None
11746.pts,68,None,None,None
11747.pts,68,None,None,None
11749.pts,68,None,None,None
1175.pts,68,None,None,None
11750.pts,68,None,None,None
11751.pts,68,None,None,None
11752.pts,68,None,None,None
11753.pts,68,None,None,None
11754.pts,68,None,None,None
11755.pts,68,None,None,None
11756.pts,68,None,None,None
11757.pts,68,None,None,None
11758.pts,68,None,None,None
11759.pts,68,None,None,None
1176.pts,68,None,None,None
11760.pts,68,None,None,None
11761.pts,68,None,None,None
11764.pts,68,None,None,None
11765.pts,68,None,None,None
11766.pts,68,None,None,None
11767.pts,68,None,None,None
11768.pts,68,None,None,None
1177.pts,68,None,None,None
11770.pts,68,None,None,None
11771.pts,68,None,None,None
11772.pts,68,None,None,None
11773.pts,68,None,None,None
11774.pts,68,None,None,None
11775.pts,68,None,None,None
11776.pts,68,None,None,None
11777.pts,68,None,None,None
11778.pts,68,None,None,None
11779.pts,68,None,None,None
1178.pts,68,None,None,None
11781.pts,68,None,None,None
11782.pts,68,None,None,None
11783.pts,68,None,None,None
11784.pts,68,None,None,None
11785.pts,68,None,None,None
11786.pts,68,None,None,None
11787.pts,68,None,None,None
11788.pts,68,None,None,None
11789.pts,68,None,None,None
1179.pts,68,None,None,None
11790.pts,68,None,None,None
11791.pts,68,None,None,None
11792.pts,68,None,None,None
11793.pts,68,None,None,None
11794.pts,68,None,None,None
11795.pts,68,None,None,None
11796.pts,68,None,None,None
11797.pts,68,None,None,None
11798.pts,68,None,None,None
11799.pts,68,None,None,None
1180.pts,68,None,None,None
11800.pts,68,None,None,None
11801.pts,68,None,None,None
11802.pts,68,None,None,None
11803.pts,68,None,None,None
11804.pts,68,None,None,None
11805.pts,68,None,None,None
11806.pts,68,None,None,None
11807.pts,68,None,None,None
11808.pts,68,None,None,None
11809.pts,68,None,None,None
1181.pts,68,None,None,None
11810.pts,68,None,None,None
11811.pts,68,None,None,None
11812.pts,68,None,None,None
11813.pts,68,None,None,None
11814.pts,68,None,None,None
11815.pts,68,None,None,None
11816.pts,68,None,None,None
11817.pts,68,None,None,None
11818.pts,68,None,None,None
11819.pts,68,None,None,None
1182.pts,68,None,None,None
11820.pts,68,None,None,None
11821.pts,68,None,None,None
11822.pts,68,None,None,None
11823.pts,68,None,None,None
11824.pts,68,None,None,None
11825.pts,68,None,None,None
11826.pts,68,None,None,None
11827.pts,68,None,None,None
11828.pts,68,None,None,None
11829.pts,68,None,None,None
1183.pts,68,None,None,None
11830.pts,68,None,None,None
11831.pts,68,None,None,None
11832.pts,68,None,None,None
11833.pts,68,None,None,None
11834.pts,68,None,None,None
11835.pts,68,None,None,None
11836.pts,68,None,None,None
11837.pts,68,None,None,None
11838.pts,68,None,None,None
11839.pts,68,None,None,None
1184.pts,68,None,None,None
11840.pts,68,None,None,None
11841.pts,68,None,None,None
11842.pts,68,None,None,None
11843.pts,68,None,None,None
11844.pts,68,None,None,None
11845.pts,68,None,None,None
11846.pts,68,None,None,None
11847.pts,68,None,None,None
11848.pts,68,None,None,None
11849.pts,68,None,None,None
11850.pts,68,None,None,None
11851.pts,68,None,None,None
11852.pts,68,None,None,None
11853.pts,68,None,None,None
11854.pts,68,None,None,None
11855.pts,68,None,None,None
11856.pts,68,None,None,None
11857.pts,68,None,None,None
11858.pts,68,None,None,None
11859.pts,68,None,None,None
1186.pts,68,None,None,None
11860.pts,68,None,None,None
11861.pts,68,None,None,None
11862.pts,68,None,None,None
11863.pts,68,None,None,None
11864.pts,68,None,None,None
11865.pts,68,None,None,None
11866.pts,68,None,None,None
11867.pts,68,None,None,None
11868.pts,68,None,None,None
11869.pts,68,None,None,None
11870.pts,68,None,None,None
11871.pts,68,None,None,None
11872.pts,68,None,None,None
11873.pts,68,None,None,None
11874.pts,68,None,None,None
11875.pts,68,None,None,None
11876.pts,68,None,None,None
11877.pts,68,None,None,None
11878.pts,68,None,None,None
11879.pts,68,None,None,None
11880.pts,68,None,None,None
11881.pts,68,None,None,None
11882.pts,68,None,None,None
11883.pts,68,None,None,None
11884.pts,68,None,None,None
11885.pts,68,None,None,None
11886.pts,68,None,None,None
11887.pts,68,None,None,None
11888.pts,68,None,None,None
11889.pts,68,None,None,None
1189.pts,68,None,None,None
11890.pts,68,None,None,None
11891.pts,68,None,None,None
11892.pts,68,None,None,None
11893.pts,68,None,None,None
11894.pts,68,None,None,None
11895.pts,68,None,None,None
11896.pts,68,None,None,None
11897.pts,68,None,None,None
11898.pts,68,None,None,None
11899.pts,68,None,None,None
119.pts,68,None,None,None
1190.pts,68,None,None,None
11900.pts,68,None,None,None
11901.pts,68,None,None,None
11902.pts,68,None,None,None
11903.pts,68,None,None,None
11904.pts,68,None,None,None
11905.pts,68,None,None,None
11906.pts,68,None,None,None
11907.pts,68,None,None,None
11908.pts,68,None,None,None
11909.pts,68,None,None,None
1191.pts,68,None,None,None
11910.pts,68,None,None,None
11911.pts,68,None,None,None
11912.pts,68,None,None,None
11913.pts,68,None,None,None
11914.pts,68,None,None,None
11915.pts,68,None,None,None
11916.pts,68,None,None,None
11917.pts,68,None,None,None
11918.pts,68,None,None,None
11919.pts,68,None,None,None
1192.pts,68,None,None,None
11920.pts,68,None,None,None
11921.pts,68,None,None,None
11922.pts,68,None,None,None
11923.pts,68,None,None,None
11924.pts,68,None,None,None
11925.pts,68,None,None,None
11926.pts,68,None,None,None
11927.pts,68,None,None,None
11928.pts,68,None,None,None
11929.pts,68,None,None,None
1193.pts,68,None,None,None
11930.pts,68,None,None,None
11931.pts,68,None,None,None
11932.pts,68,None,None,None
11933.pts,68,None,None,None
11934.pts,68,None,None,None
11935.pts,68,None,None,None
11936.pts,68,None,None,None
11937.pts,68,None,None,None
11938.pts,68,None,None,None
11939.pts,68,None,None,None
11940.pts,68,None,None,None
11941.pts,68,None,None,None
11942.pts,68,None,None,None
11943.pts,68,None,None,None
11944.pts,68,None,None,None
11945.pts,68,None,None,None
11946.pts,68,None,None,None
11947.pts,68,None,None,None
11948.pts,68,None,None,None
11949.pts,68,None,None,None
1195.pts,68,None,None,None
11950.pts,68,None,None,None
11951.pts,68,None,None,None
11952.pts,68,None,None,None
11953.pts,68,None,None,None
11954.pts,68,None,None,None
11955.pts,68,None,None,None
11956.pts,68,None,None,None
11957.pts,68,None,None,None
11959.pts,68,None,None,None
11960.pts,68,None,None,None
11961.pts,68,None,None,None
11962.pts,68,None,None,None
11963.pts,68,None,None,None
11964.pts,68,None,None,None
11965.pts,68,None,None,None
11966.pts,68,None,None,None
11967.pts,68,None,None,None
11968.pts,68,None,None,None
11969.pts,68,None,None,None
1197.pts,68,None,None,None
11970.pts,68,None,None,None
11971.pts,68,None,None,None
11972.pts,68,None,None,None
11973.pts,68,None,None,None
11974.pts,68,None,None,None
11975.pts,68,None,None,None
11976.pts,68,None,None,None
11977.pts,68,None,None,None
11978.pts,68,None,None,None
11979.pts,68,None,None,None
1198.pts,68,None,None,None
11981.pts,68,None,None,None
11982.pts,68,None,None,None
11983.pts,68,None,None,None
11984.pts,68,None,None,None
11985.pts,68,None,None,None
11986.pts,68,None,None,None
11987.pts,68,None,None,None
11988.pts,68,None,None,None
11989.pts,68,None,None,None
1199.pts,68,None,None,None
11990.pts,68,None,None,None
11991.pts,68,None,None,None
11992.pts,68,None,None,None
11993.pts,68,None,None,None
11994.pts,68,None,None,None
11995.pts,68,None,None,None
11996.pts,68,None,None,None
11997.pts,68,None,None,None
11998.pts,68,None,None,None
11999.pts,68,None,None,None
12.pts,68,None,None,None
1200.pts,68,None,None,None
12000.pts,68,None,None,None
12001.pts,68,None,None,None
12002.pts,68,None,None,None
12003.pts,68,None,None,None
12004.pts,68,None,None,None
12005.pts,68,None,None,None
12006.pts,68,None,None,None
12007.pts,68,None,None,None
12008.pts,68,None,None,None
1201.pts,68,None,None,None
12010.pts,68,None,None,None
12011.pts,68,None,None,None
12012.pts,68,None,None,None
12013.pts,68,None,None,None
12014.pts,68,None,None,None
12015.pts,68,None,None,None
12016.pts,68,None,None,None
12018.pts,68,None,None,None
12019.pts,68,None,None,None
1202.pts,68,None,None,None
12020.pts,68,None,None,None
12021.pts,68,None,None,None
12022.pts,68,None,None,None
12023.pts,68,None,None,None
12024.pts,68,None,None,None
12025.pts,68,None,None,None
12026.pts,68,None,None,None
12027.pts,68,None,None,None
12028.pts,68,None,None,None
12029.pts,68,None,None,None
1203.pts,68,None,None,None
12030.pts,68,None,None,None
12031.pts,68,None,None,None
12032.pts,68,None,None,None
12033.pts,68,None,None,None
12034.pts,68,None,None,None
12035.pts,68,None,None,None
12036.pts,68,None,None,None
12037.pts,68,None,None,None
12038.pts,68,None,None,None
12039.pts,68,None,None,None
1204.pts,68,None,None,None
12040.pts,68,None,None,None
12041.pts,68,None,None,None
12042.pts,68,None,None,None
12043.pts,68,None,None,None
12044.pts,68,None,None,None
12045.pts,68,None,None,None
12046.pts,68,None,None,None
12047.pts,68,None,None,None
12048.pts,68,None,None,None
12049.pts,68,None,None,None
1205.pts,68,None,None,None
12050.pts,68,None,None,None
12051.pts,68,None,None,None
12052.pts,68,None,None,None
12053.pts,68,None,None,None
12054.pts,68,None,None,None
12055.pts,68,None,None,None
12056.pts,68,None,None,None
12057.pts,68,None,None,None
12058.pts,68,None,None,None
12059.pts,68,None,None,None
12060.pts,68,None,None,None
12061.pts,68,None,None,None
12062.pts,68,None,None,None
12063.pts,68,None,None,None
12064.pts,68,None,None,None
12065.pts,68,None,None,None
12066.pts,68,None,None,None
12067.pts,68,None,None,None
12068.pts,68,None,None,None
12069.pts,68,None,None,None
1207.pts,68,None,None,None
12070.pts,68,None,None,None
12071.pts,68,None,None,None
12072.pts,68,None,None,None
12073.pts,68,None,None,None
12074.pts,68,None,None,None
12075.pts,68,None,None,None
12076.pts,68,None,None,None
12077.pts,68,None,None,None
12078.pts,68,None,None,None
12079.pts,68,None,None,None
1208.pts,68,None,None,None
12080.pts,68,None,None,None
12081.pts,68,None,None,None
12082.pts,68,None,None,None
12083.pts,68,None,None,None
12084.pts,68,None,None,None
12085.pts,68,None,None,None
12086.pts,68,None,None,None
12087.pts,68,None,None,None
12088.pts,68,None,None,None
12089.pts,68,None,None,None
1209.pts,68,None,None,None
12090.pts,68,None,None,None
12091.pts,68,None,None,None
12092.pts,68,None,None,None
12093.pts,68,None,None,None
12094.pts,68,None,None,None
12095.pts,68,None,None,None
12096.pts,68,None,None,None
12097.pts,68,None,None,None
12098.pts,68,None,None,None
12099.pts,68,None,None,None
121.pts,68,None,None,None
1210.pts,68,None,None,None
12100.pts,68,None,None,None
12101.pts,68,None,None,None
12102.pts,68,None,None,None
12103.pts,68,None,None,None
12104.pts,68,None,None,None
12105.pts,68,None,None,None
12106.pts,68,None,None,None
12107.pts,68,None,None,None
12108.pts,68,None,None,None
12109.pts,68,None,None,None
1211.pts,68,None,None,None
12110.pts,68,None,None,None
12111.pts,68,None,None,None
12112.pts,68,None,None,None
12113.pts,68,None,None,None
12114.pts,68,None,None,None
12115.pts,68,None,None,None
12116.pts,68,None,None,None
12117.pts,68,None,None,None
12118.pts,68,None,None,None
12119.pts,68,None,None,None
1212.pts,68,None,None,None
12120.pts,68,None,None,None
12121.pts,68,None,None,None
12122.pts,68,None,None,None
12123.pts,68,None,None,None
12124.pts,68,None,None,None
12125.pts,68,None,None,None
12126.pts,68,None,None,None
12127.pts,68,None,None,None
12128.pts,68,None,None,None
12129.pts,68,None,None,None
1213.pts,68,None,None,None
12130.pts,68,None,None,None
12131.pts,68,None,None,None
12132.pts,68,None,None,None
12133.pts,68,None,None,None
12134.pts,68,None,None,None
12135.pts,68,None,None,None
12136.pts,68,None,None,None
12137.pts,68,None,None,None
12138.pts,68,None,None,None
12139.pts,68,None,None,None
1214.pts,68,None,None,None
12140.pts,68,None,None,None
12141.pts,68,None,None,None
12142.pts,68,None,None,None
12143.pts,68,None,None,None
12144.pts,68,None,None,None
12145.pts,68,None,None,None
12146.pts,68,None,None,None
12147.pts,68,None,None,None
12148.pts,68,None,None,None
12149.pts,68,None,None,None
12150.pts,68,None,None,None
12151.pts,68,None,None,None
12152.pts,68,None,None,None
12153.pts,68,None,None,None
12154.pts,68,None,None,None
12155.pts,68,None,None,None
12156.pts,68,None,None,None
12157.pts,68,None,None,None
12158.pts,68,None,None,None
12159.pts,68,None,None,None
12160.pts,68,None,None,None
12161.pts,68,None,None,None
12162.pts,68,None,None,None
12163.pts,68,None,None,None
12164.pts,68,None,None,None
12165.pts,68,None,None,None
12166.pts,68,None,None,None
12167.pts,68,None,None,None
12168.pts,68,None,None,None
12169.pts,68,None,None,None
12170.pts,68,None,None,None
12171.pts,68,None,None,None
12172.pts,68,None,None,None
12173.pts,68,None,None,None
12174.pts,68,None,None,None
12175.pts,68,None,None,None
12176.pts,68,None,None,None
12177.pts,68,None,None,None
12178.pts,68,None,None,None
12179.pts,68,None,None,None
12180.pts,68,None,None,None
12181.pts,68,None,None,None
12182.pts,68,None,None,None
12183.pts,68,None,None,None
12184.pts,68,None,None,None
12185.pts,68,None,None,None
12186.pts,68,None,None,None
12187.pts,68,None,None,None
12188.pts,68,None,None,None
12189.pts,68,None,None,None
1219.pts,68,None,None,None
12190.pts,68,None,None,None
12191.pts,68,None,None,None
12192.pts,68,None,None,None
12193.pts,68,None,None,None
12194.pts,68,None,None,None
12196.pts,68,None,None,None
12197.pts,68,None,None,None
12198.pts,68,None,None,None
12199.pts,68,None,None,None
122.pts,68,None,None,None
12200.pts,68,None,None,None
12201.pts,68,None,None,None
12202.pts,68,None,None,None
12203.pts,68,None,None,None
12204.pts,68,None,None,None
12205.pts,68,None,None,None
12206.pts,68,None,None,None
12207.pts,68,None,None,None
12208.pts,68,None,None,None
12209.pts,68,None,None,None
12210.pts,68,None,None,None
12211.pts,68,None,None,None
12212.pts,68,None,None,None
12213.pts,68,None,None,None
12214.pts,68,None,None,None
12215.pts,68,None,None,None
12216.pts,68,None,None,None
12217.pts,68,None,None,None
12218.pts,68,None,None,None
12219.pts,68,None,None,None
1222.pts,68,None,None,None
12220.pts,68,None,None,None
12221.pts,68,None,None,None
12222.pts,68,None,None,None
12223.pts,68,None,None,None
12224.pts,68,None,None,None
12225.pts,68,None,None,None
12226.pts,68,None,None,None
12227.pts,68,None,None,None
12228.pts,68,None,None,None
12229.pts,68,None,None,None
1223.pts,68,None,None,None
12230.pts,68,None,None,None
12231.pts,68,None,None,None
12232.pts,68,None,None,None
12233.pts,68,None,None,None
12234.pts,68,None,None,None
12235.pts,68,None,None,None
12237.pts,68,None,None,None
12238.pts,68,None,None,None
12239.pts,68,None,None,None
12240.pts,68,None,None,None
12241.pts,68,None,None,None
12242.pts,68,None,None,None
12243.pts,68,None,None,None
12244.pts,68,None,None,None
12245.pts,68,None,None,None
12246.pts,68,None,None,None
12247.pts,68,None,None,None
12248.pts,68,None,None,None
12249.pts,68,None,None,None
12250.pts,68,None,None,None
12251.pts,68,None,None,None
12252.pts,68,None,None,None
12253.pts,68,None,None,None
12254.pts,68,None,None,None
12255.pts,68,None,None,None
12256.pts,68,None,None,None
12257.pts,68,None,None,None
12258.pts,68,None,None,None
12259.pts,68,None,None,None
1226.pts,68,None,None,None
12260.pts,68,None,None,None
12261.pts,68,None,None,None
12262.pts,68,None,None,None
12263.pts,68,None,None,None
12265.pts,68,None,None,None
12266.pts,68,None,None,None
12267.pts,68,None,None,None
12268.pts,68,None,None,None
12269.pts,68,None,None,None
12270.pts,68,None,None,None
12271.pts,68,None,None,None
12272.pts,68,None,None,None
12273.pts,68,None,None,None
12274.pts,68,None,None,None
12275.pts,68,None,None,None
12276.pts,68,None,None,None
12277.pts,68,None,None,None
12278.pts,68,None,None,None
12279.pts,68,None,None,None
1228.pts,68,None,None,None
12280.pts,68,None,None,None
12281.pts,68,None,None,None
12282.pts,68,None,None,None
12283.pts,68,None,None,None
12284.pts,68,None,None,None
12285.pts,68,None,None,None
12286.pts,68,None,None,None
12287.pts,68,None,None,None
12288.pts,68,None,None,None
12290.pts,68,None,None,None
12291.pts,68,None,None,None
12292.pts,68,None,None,None
12293.pts,68,None,None,None
12294.pts,68,None,None,None
12295.pts,68,None,None,None
12296.pts,68,None,None,None
12297.pts,68,None,None,None
12298.pts,68,None,None,None
1230.pts,68,None,None,None
12300.pts,68,None,None,None
12301.pts,68,None,None,None
12302.pts,68,None,None,None
12304.pts,68,None,None,None
12305.pts,68,None,None,None
12306.pts,68,None,None,None
12307.pts,68,None,None,None
12308.pts,68,None,None,None
12309.pts,68,None,None,None
1231.pts,68,None,None,None
12311.pts,68,None,None,None
12312.pts,68,None,None,None
12313.pts,68,None,None,None
12314.pts,68,None,None,None
12315.pts,68,None,None,None
12316.pts,68,None,None,None
12317.pts,68,None,None,None
12318.pts,68,None,None,None
12319.pts,68,None,None,None
1232.pts,68,None,None,None
12320.pts,68,None,None,None
12321.pts,68,None,None,None
12322.pts,68,None,None,None
12323.pts,68,None,None,None
12324.pts,68,None,None,None
12325.pts,68,None,None,None
12326.pts,68,None,None,None
12327.pts,68,None,None,None
12328.pts,68,None,None,None
12329.pts,68,None,None,None
1233.pts,68,None,None,None
12330.pts,68,None,None,None
12331.pts,68,None,None,None
12332.pts,68,None,None,None
12333.pts,68,None,None,None
12334.pts,68,None,None,None
12335.pts,68,None,None,None
12336.pts,68,None,None,None
12337.pts,68,None,None,None
12338.pts,68,None,None,None
12339.pts,68,None,None,None
1234.pts,68,None,None,None
12340.pts,68,None,None,None
12341.pts,68,None,None,None
12342.pts,68,None,None,None
12343.pts,68,None,None,None
12344.pts,68,None,None,None
12345.pts,68,None,None,None
12346.pts,68,None,None,None
12347.pts,68,None,None,None
12348.pts,68,None,None,None
12349.pts,68,None,None,None
1235.pts,68,None,None,None
12350.pts,68,None,None,None
12351.pts,68,None,None,None
12352.pts,68,None,None,None
12353.pts,68,None,None,None
12354.pts,68,None,None,None
12355.pts,68,None,None,None
12356.pts,68,None,None,None
12357.pts,68,None,None,None
12358.pts,68,None,None,None
1236.pts,68,None,None,None
12361.pts,68,None,None,None
12362.pts,68,None,None,None
12363.pts,68,None,None,None
12364.pts,68,None,None,None
12365.pts,68,None,None,None
12367.pts,68,None,None,None
12368.pts,68,None,None,None
12369.pts,68,None,None,None
1237.pts,68,None,None,None
12370.pts,68,None,None,None
12371.pts,68,None,None,None
12372.pts,68,None,None,None
12373.pts,68,None,None,None
12374.pts,68,None,None,None
12375.pts,68,None,None,None
12376.pts,68,None,None,None
12377.pts,68,None,None,None
12378.pts,68,None,None,None
12379.pts,68,None,None,None
12380.pts,68,None,None,None
12381.pts,68,None,None,None
12382.pts,68,None,None,None
12383.pts,68,None,None,None
12384.pts,68,None,None,None
12385.pts,68,None,None,None
12386.pts,68,None,None,None
12387.pts,68,None,None,None
12388.pts,68,None,None,None
12389.pts,68,None,None,None
1239.pts,68,None,None,None
12390.pts,68,None,None,None
12391.pts,68,None,None,None
12392.pts,68,None,None,None
12393.pts,68,None,None,None
12394.pts,68,None,None,None
12395.pts,68,None,None,None
12396.pts,68,None,None,None
12397.pts,68,None,None,None
12398.pts,68,None,None,None
12399.pts,68,None,None,None
124.pts,68,None,None,None
12400.pts,68,None,None,None
12401.pts,68,None,None,None
12402.pts,68,None,None,None
12403.pts,68,None,None,None
12404.pts,68,None,None,None
12405.pts,68,None,None,None
12406.pts,68,None,None,None
12407.pts,68,None,None,None
12408.pts,68,None,None,None
12409.pts,68,None,None,None
1241.pts,68,None,None,None
12410.pts,68,None,None,None
12411.pts,68,None,None,None
12412.pts,68,None,None,None
12413.pts,68,None,None,None
12414.pts,68,None,None,None
12415.pts,68,None,None,None
12416.pts,68,None,None,None
12417.pts,68,None,None,None
12418.pts,68,None,None,None
12419.pts,68,None,None,None
1242.pts,68,None,None,None
12420.pts,68,None,None,None
12421.pts,68,None,None,None
12422.pts,68,None,None,None
12423.pts,68,None,None,None
12424.pts,68,None,None,None
12425.pts,68,None,None,None
12426.pts,68,None,None,None
12427.pts,68,None,None,None
12428.pts,68,None,None,None
12429.pts,68,None,None,None
1243.pts,68,None,None,None
12430.pts,68,None,None,None
12431.pts,68,None,None,None
12432.pts,68,None,None,None
12434.pts,68,None,None,None
12435.pts,68,None,None,None
12436.pts,68,None,None,None
12437.pts,68,None,None,None
12438.pts,68,None,None,None
12439.pts,68,None,None,None
1244.pts,68,None,None,None
12441.pts,68,None,None,None
12442.pts,68,None,None,None
12443.pts,68,None,None,None
12444.pts,68,None,None,None
12445.pts,68,None,None,None
12446.pts,68,None,None,None
12447.pts,68,None,None,None
12448.pts,68,None,None,None
12449.pts,68,None,None,None
12450.pts,68,None,None,None
12451.pts,68,None,None,None
12452.pts,68,None,None,None
12453.pts,68,None,None,None
12454.pts,68,None,None,None
12455.pts,68,None,None,None
12456.pts,68,None,None,None
12457.pts,68,None,None,None
12458.pts,68,None,None,None
12459.pts,68,None,None,None
1246.pts,68,None,None,None
12460.pts,68,None,None,None
12461.pts,68,None,None,None
12462.pts,68,None,None,None
12463.pts,68,None,None,None
12464.pts,68,None,None,None
12465.pts,68,None,None,None
12466.pts,68,None,None,None
12467.pts,68,None,None,None
12468.pts,68,None,None,None
12469.pts,68,None,None,None
1247.pts,68,None,None,None
12470.pts,68,None,None,None
12471.pts,68,None,None,None
12472.pts,68,None,None,None
12473.pts,68,None,None,None
12474.pts,68,None,None,None
12475.pts,68,None,None,None
12476.pts,68,None,None,None
12477.pts,68,None,None,None
12478.pts,68,None,None,None
